LOCATION,houseprice,year,quarter,interest,gdp
OECD,76.0140196757149,1993,1,NA,60.9
OECD,75.9012082388813,1993,2,NA,61.1
OECD,75.7391693200946,1993,3,NA,61.4
OECD,75.7179040228324,1993,4,NA,61.9
OECD,75.9568557760005,1994,1,NA,62.5
OECD,75.859251492482,1994,2,NA,62.8
OECD,75.7464414381752,1994,3,NA,63.4
OECD,75.6678645014225,1994,4,NA,64
OECD,75.3796444564465,1995,1,NA,64.2
OECD,75.1007251573862,1995,2,NA,64.5
OECD,74.9646471536915,1995,3,NA,65
OECD,74.7935270626377,1995,4,NA,65.4
OECD,74.7297519852485,1996,1,NA,65.9
OECD,74.4791192396279,1996,2,NA,66.6
OECD,74.3957087715359,1996,3,NA,67.1
OECD,74.401475029262,1996,4,NA,67.8
OECD,74.2933115764607,1997,1,NA,68.2
OECD,74.5236125531348,1997,2,NA,69
OECD,74.6400299710135,1997,3,NA,69.7
OECD,74.881415805858,1997,4,NA,70.3
OECD,75.3591478870428,1998,1,NA,70.6
OECD,75.8574052608208,1998,2,NA,70.9
OECD,76.3240388409583,1998,3,NA,71.5
OECD,76.8276665041083,1998,4,NA,72.1
OECD,77.5623040520482,1999,1,NA,72.5
OECD,78.1652559445732,1999,2,NA,73.1
OECD,78.9931675637837,1999,3,NA,73.9
OECD,79.7087550086763,1999,4,NA,74.9
OECD,80.3110438738686,2000,1,NA,75.6
OECD,80.9979218963453,2000,2,NA,76.6
OECD,81.3385048430986,2000,3,NA,76.9
OECD,82.0930170650547,2000,4,NA,77.4
OECD,82.632790019368,2001,1,NA,77.6
OECD,83.0906744557817,2001,2,NA,77.7
OECD,84.0506940535128,2001,3,NA,77.6
OECD,84.9029457084683,2001,4,NA,77.8
OECD,85.9643554615383,2002,1,NA,78.2
OECD,87.1671709179582,2002,2,NA,78.8
OECD,88.2458114802897,2002,3,NA,79.2
OECD,89.2851555973268,2002,4,NA,79.5
OECD,89.9500297305108,2003,1,NA,79.7
OECD,91.2199019946354,2003,2,NA,80.1
OECD,92.0734418267971,2003,3,NA,80.9
OECD,93.346110679541,2003,4,NA,81.8
OECD,94.2091010496281,2004,1,NA,82.4
OECD,95.2132295575853,2004,2,NA,83
OECD,96.3190078046833,2004,3,NA,83.5
OECD,97.3652295378323,2004,4,NA,84.1
OECD,98.6897812866626,2005,1,NA,84.7
OECD,99.7588120492131,2005,2,NA,85.3
OECD,100.899608880043,2005,3,NA,86
OECD,101.87045300407,2005,4,NA,86.7
OECD,102.853509573883,2006,1,NA,87.6
OECD,103.445570527291,2006,2,NA,88.2
OECD,104.161754442888,2006,3,NA,88.5
OECD,105.876614096688,2006,4,NA,89.4
OECD,106.159187435667,2007,1,NA,90
OECD,106.408041810023,2007,2,NA,90.6
OECD,106.179108301386,2007,3,NA,91
OECD,104.992796134567,2007,4,NA,91.7
OECD,103.722283580059,2008,1,NA,91.8
OECD,102.262978065481,2008,2,NA,91.9
OECD,99.8431242403542,2008,3,NA,91.4
OECD,98.375031238241,2008,4,NA,89.6
OECD,97.6124571890076,2009,1,NA,87.5
OECD,96.6966973461496,2009,2,NA,87.7
OECD,96.7726563225207,2009,3,NA,88.2
OECD,97.0141371774911,2009,4,NA,89
OECD,96.7315338863444,2010,1,NA,89.5
OECD,96.6801730456039,2010,2,NA,90.5
OECD,96.0754244366392,2010,3,NA,91.3
OECD,95.5595743247299,2010,4,NA,91.8
OECD,94.4631060475953,2011,1,NA,92.1
OECD,93.8128747822967,2011,2,NA,92.4
OECD,93.5965307575851,2011,3,NA,92.9
OECD,92.9678870262102,2011,4,NA,93.3
OECD,92.6717062149598,2012,1,NA,93.8
OECD,92.7303677198092,2012,2,NA,93.9
OECD,92.9368636019079,2012,3,NA,94.1
OECD,93.1418286610069,2012,4,NA,94.1
OECD,93.3428067900146,2013,1,NA,94.7
OECD,94.2157525619809,2013,2,NA,95.2
OECD,94.7249515920989,2013,3,NA,95.9
OECD,95.171797211119,2013,4,NA,96.3
OECD,95.5836487983117,2014,1,NA,96.7
OECD,95.8808802938829,2014,2,NA,97.2
OECD,96.5089878374021,2014,3,NA,97.9
OECD,97.4043271678514,2014,4,NA,98.4
OECD,98.5636219481221,2015,1,NA,99.3
OECD,99.40365446243,2015,2,NA,99.8
OECD,100.518964012933,2015,3,NA,100.3
OECD,101.513759576515,2015,4,NA,100.6
OECD,102.783074966118,2016,1,NA,101.2
OECD,103.685122052771,2016,2,NA,101.6
OECD,104.786479349238,2016,3,NA,102
OECD,105.534859591218,2016,4,NA,102.8
OECD,106.227586394555,2017,1,NA,103.4
OECD,107.375184660134,2017,2,NA,104.2
OECD,108.481447352891,2017,3,NA,105
OECD,109.070872211242,2017,4,NA,105.8
OECD,109.788484424931,2018,1,NA,106.4
OECD,110.364561056918,2018,2,NA,107.1
OECD,110.969635424985,2018,3,NA,107.3
OECD,111.30837278062,2018,4,NA,107.5
OECD,112.021165053983,2019,1,NA,108.2
OECD,112.406969132652,2019,2,NA,108.8
OECD,113.354495933492,2019,3,NA,109.3
OECD,114.182651640626,2019,4,NA,109.3
OECD,115.584362033139,2020,1,NA,107.5
OECD,116.853430632629,2020,2,NA,96.2
OECD,118.944375306532,2020,3,NA,105.3
OECD,121.901047504603,2020,4,NA,106.4
OECD,124.085224202687,2021,1,NA,107.1
OECD,127.330954486845,2021,2,NA,108.9
BGR,102.512846025581,2005,1,NA,77.1
BGR,105.55586526366601,2005,2,NA,78.3
BGR,108.136232498729,2005,3,NA,79.3
BGR,106.919944097437,2005,4,NA,80.5
BGR,115.025365651042,2006,1,NA,81.8
BGR,116.188028941729,2006,2,NA,83.3
BGR,119.124432946431,2006,3,NA,85
BGR,124.593042167886,2006,4,NA,86.4
BGR,129.551484036323,2007,1,NA,87.7
BGR,138.581780645947,2007,2,NA,89.2
BGR,141.452268707227,2007,3,NA,90.6
BGR,152.644318052727,2007,4,NA,92.3
BGR,163.928870509608,2008,1,NA,93.9
BGR,164.401722445354,2008,2,NA,95.1
BGR,169.908677228599,2008,3,NA,96
BGR,163.191513912924,2008,4,NA,96.7
BGR,146.279587572304,2009,1,NA,92.2
BGR,131.588274065369,2009,2,NA,92.6
BGR,125.716435983624,2009,3,NA,93.1
BGR,119.967016324776,2009,4,NA,90.5
BGR,120.3730898024,2010,1,NA,91.8
BGR,117.638171487393,2010,2,NA,93.1
BGR,113.863991626581,2010,3,NA,94
BGR,110.108621491958,2010,4,NA,94.7
BGR,109.02058528805,2011,1,NA,95.1
BGR,104.15046447455,2011,2,NA,95.7
BGR,104.599173584273,2011,3,NA,95.9
BGR,103.054795526229,2011,4,NA,95.9
BGR,100.690995662098,2012,1,NA,96.3
BGR,99.9065210016654,2012,2,NA,96.3
BGR,100.752210912634,2012,3,NA,96
BGR,99.8997517530246,2012,4,NA,95.7
BGR,98.038813536079,2013,1,NA,95.4
BGR,99.2155133331014,2013,2,NA,95.3
BGR,101.902728297339,2013,3,NA,95.6
BGR,98.9422327449286,2013,4,NA,95.7
BGR,100.68661289947,2014,1,NA,95.8
BGR,101.94625077042,2014,2,NA,96.2
BGR,96.8258114759907,2014,3,NA,96.8
BGR,99.0202816072151,2014,4,NA,97.6
BGR,98.2949357036095,2015,1,NA,98.5
BGR,98.1102909303309,2015,2,NA,99.4
BGR,100.86200452024799,2015,3,NA,100.3
BGR,102.732768845812,2015,4,NA,101.1
BGR,101.765066441431,2016,1,NA,101.8
BGR,105.757801615276,2016,2,NA,102.5
BGR,104.905463112638,2016,3,NA,103.2
BGR,108.594823307694,2016,4,NA,104
BGR,108.653715722302,2017,1,NA,104.7
BGR,110.222737866964,2017,2,NA,105.4
BGR,109.026452921209,2017,3,NA,106.1
BGR,109.58312493576,2017,4,NA,106.8
BGR,112.136400150321,2018,1,NA,107.6
BGR,113.933616266785,2018,2,NA,108.2
BGR,113.9140733948,2018,3,NA,108.8
BGR,115.178617620627,2018,4,NA,109.2
BGR,114.94881614238,2019,1,NA,113.6
BGR,116.723843945726,2019,2,NA,113.1
BGR,119.686794163996,2019,3,NA,112.6
BGR,121.755048476891,2019,4,NA,112.6
BGR,121.271009745697,2020,1,NA,112.5
BGR,125.28519206894,2020,2,NA,104.4
BGR,117.59072983527,2020,3,NA,107.4
BGR,135.070357515586,2020,4,NA,109.3
BGR,129.16450956911,2021,1,NA,110.8
BGR,131.399428989832,2021,2,NA,111.7
ROU,160.567550152694,2009,1,NA,90.7
ROU,155.050025395325,2009,2,NA,90
ROU,155.870548238928,2009,3,NA,90.2
ROU,153.651522217849,2009,4,NA,90.1
ROU,147.475339239136,2010,1,NA,87.6
ROU,137.413326654107,2010,2,NA,87.3
ROU,132.073634436772,2010,3,NA,86.1
ROU,127.419970340573,2010,4,NA,87.1
ROU,120.576260184446,2011,1,NA,88.1
ROU,117.936058663758,2011,2,NA,87.9
ROU,113.298854131972,2011,3,NA,89.5
ROU,107.839910073317,2011,4,NA,88.6
ROU,106.119742512064,2012,1,NA,89.6
ROU,104.892340994975,2012,2,NA,90.5
ROU,102.627207408268,2012,3,NA,90.3
ROU,104.990899192601,2012,4,NA,90.8
ROU,104.904173299689,2013,1,NA,91.7
ROU,102.333248161969,2013,2,NA,93
ROU,101.735014064874,2013,3,NA,94.1
ROU,98.1944043673513,2013,4,NA,95.2
ROU,98.7036104416491,2014,1,NA,95.8
ROU,96.6947482013147,2014,2,NA,96.3
ROU,99.2033092111126,2014,3,NA,97.6
ROU,98.9610127802919,2014,4,NA,98.3
ROU,99.790495366859,2015,1,NA,98.9
ROU,99.2279636091359,2015,2,NA,98.9
ROU,98.7982572645382,2015,3,NA,100.5
ROU,102.183283759467,2015,4,NA,101.6
ROU,103.526674331124,2016,1,NA,102.8
ROU,105.221148411184,2016,2,NA,104.3
ROU,105.542273442778,2016,3,NA,104.6
ROU,106.470930935611,2016,4,NA,106.8
ROU,105.667800642061,2017,1,NA,109.5
ROU,110.015833512825,2017,2,NA,110.9
ROU,109.430826128494,2017,3,NA,113.5
ROU,109.389758511051,2017,4,NA,114.3
ROU,109.610851036973,2018,1,NA,114.8
ROU,112.005486940753,2018,2,NA,116.8
